condition,task_id,rollout_idx,role,mean,median,std,min,max,n_tokens
tones_disappointed_8turn,imp_money_57_six_coins,2,assistant,-0.3826616406440735,-0.32013610005378723,2.2524898052215576,-8.914312362670898,7.392684459686279,2254
tones_disappointed_8turn,imp_money_57_six_coins,3,user,-0.7342993021011353,-0.7064396739006042,2.2093303203582764,-5.762412071228027,5.919655799865723,159
tones_disappointed_8turn,imp_money_57_six_coins,3,assistant,-0.12563660740852356,-0.06488966941833496,2.2569713592529297,-7.741523265838623,8.764463424682617,2141
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,user,-0.5928674340248108,-0.5417286157608032,2.4002063274383545,-7.390270709991455,6.467001438140869,132
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,assistant,-0.6217856407165527,-0.64167720079422,2.2617616653442383,-7.569309711456299,8.192026138305664,2196
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,user,-0.9320011138916016,-1.122804045677185,2.4005978107452393,-6.217658996582031,6.467001438140869,160
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,assistant,-0.39042460918426514,-0.32293257117271423,2.2415480613708496,-7.478918552398682,6.353514194488525,2734
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,user,-0.9928166270256042,-1.1323411464691162,2.4754068851470947,-7.456241130828857,6.467000961303711,153
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,assistant,-0.4562104046344757,-0.4042319655418396,2.183948516845703,-8.522027969360352,7.744113445281982,2667
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,user,-0.8011219501495361,-0.6937780976295471,2.3934826850891113,-6.448645114898682,6.467001438140869,146
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,assistant,-0.42963576316833496,-0.40553534030914307,2.253725528717041,-7.230682373046875,7.7043681144714355,2198
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,user,-0.9163639545440674,-0.9455878138542175,2.5784082412719727,-6.479459762573242,5.854428768157959,185
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,assistant,-0.31894156336784363,-0.22489610314369202,2.141099452972412,-6.942750930786133,7.6108927726745605,2736
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,user,-0.7112810015678406,-0.7392974495887756,2.5518102645874023,-6.756873607635498,5.854429244995117,164
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,assistant,-0.3074316382408142,-0.30860280990600586,2.199537754058838,-7.456723690032959,7.467557907104492,2548
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,user,-0.8120203614234924,-0.8666076064109802,2.5956952571868896,-6.3506059646606445,5.854428768157959,178
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,assistant,-0.18491458892822266,-0.18159973621368408,2.2110424041748047,-7.449084758758545,8.217623710632324,3698
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,user,-0.68448406457901,-0.8330389857292175,2.572523832321167,-6.594385623931885,5.854429244995117,164
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,assistant,-0.37360307574272156,-0.32127463817596436,2.20023775100708,-8.550159454345703,6.785166263580322,2565
tones_sarcastic_8turn,imp_countdown_156,0,user,-1.6331852674484253,-1.514312982559204,2.37176775932312,-8.140849113464355,4.95941686630249,159
tones_sarcastic_8turn,imp_countdown_156,0,assistant,-1.452328085899353,-1.3783551454544067,2.3382983207702637,-10.297161102294922,6.1441850662231445,2482
tones_sarcastic_8turn,imp_countdown_156,1,user,-1.5134327411651611,-1.4050555229187012,2.333026170730591,-7.761587619781494,4.988008975982666,151
tones_sarcastic_8turn,imp_countdown_156,1,assistant,-1.8425017595291138,-1.7248425483703613,2.2119429111480713,-9.313671112060547,5.6893744468688965,1510
tones_sarcastic_8turn,imp_countdown_156,2,user,-1.6270087957382202,-1.5324029922485352,2.4782400131225586,-8.582061767578125,4.939736366271973,147
tones_sarcastic_8turn,imp_countdown_156,2,assistant,-1.3317184448242188,-1.2554185390472412,2.1857879161834717,-9.09370231628418,5.780995845794678,1959
tones_sarcastic_8turn,imp_countdown_156,3,user,-1.549303650856018,-1.4137072563171387,2.3498663902282715,-6.997611045837402,4.95941686630249,151
tones_sarcastic_8turn,imp_countdown_156,3,assistant,-1.485135793685913,-1.4303725957870483,2.199087619781494,-10.467798233032227,5.897044658660889,2222
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,user,-1.246772289276123,-0.9938360452651978,2.6435394287109375,-7.210824489593506,6.123766899108887,150
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,0,assistant,-0.8605746626853943,-0.7965249419212341,2.3938963413238525,-8.612150192260742,8.117961883544922,1793
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,user,-1.2038878202438354,-1.0647363662719727,2.5627830028533936,-6.644001483917236,6.150301933288574,150
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,1,assistant,-0.28427356481552124,-0.11947786808013916,2.2123231887817383,-9.39879035949707,7.304840564727783,2208
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,user,-1.3525593280792236,-1.189537525177002,2.6398744583129883,-7.79787015914917,6.150301933288574,158
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,2,assistant,-0.5559782981872559,-0.44351065158843994,2.1906440258026123,-6.985769748687744,6.452186584472656,2382
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,user,-1.1049169301986694,-0.9164344668388367,2.5778770446777344,-6.575240612030029,6.164196491241455,150
tones_sarcastic_8turn,imp_fraction_1_6_to_2_3,3,assistant,-0.44278696179389954,-0.33134204149246216,2.2053799629211426,-6.583117485046387,6.376262664794922,1583
tones_sarcastic_8turn,imp_money_57_six_coins,0,user,-1.2718390226364136,-1.1508986949920654,2.585038900375366,-7.454574108123779,5.919655799865723,147
tones_sarcastic_8turn,imp_money_57_six_coins,0,assistant,0.19976244866847992,0.30412083864212036,2.3404316902160645,-8.346195220947266,8.742029190063477,2761
tones_sarcastic_8turn,imp_money_57_six_coins,1,user,-0.9950615167617798,-0.8403781056404114,2.4825892448425293,-7.799691677093506,5.919655799865723,139
tones_sarcastic_8turn,imp_money_57_six_coins,1,assistant,0.10716253519058228,0.1889074444770813,2.3046586513519287,-8.409215927124023,7.32684850692749,1982
tones_sarcastic_8turn,imp_money_57_six_coins,2,user,-1.167672872543335,-0.9458329081535339,2.583904981613159,-7.400643825531006,5.919655799865723,147
tones_sarcastic_8turn,imp_money_57_six_coins,2,assistant,-0.07633261382579803,0.0853186845779419,2.419508218765259,-7.883851528167725,7.947704792022705,2210
tones_sarcastic_8turn,imp_money_57_six_coins,3,user,-1.1132837533950806,-0.7751138806343079,2.6471455097198486,-8.533262252807617,5.919655799865723,139
tones_sarcastic_8turn,imp_money_57_six_coins,3,assistant,-0.15530848503112793,-0.092060387134552,2.4041659832000732,-7.3109636306762695,8.04543399810791,2119
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,user,-1.2406561374664307,-1.209390640258789,2.686068296432495,-8.047592163085938,6.467001438140869,137
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,0,assistant,-0.37131085991859436,-0.3293291926383972,2.1306679248809814,-7.003026008605957,6.929772853851318,2031
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,user,-1.3102856874465942,-1.2890026569366455,2.7074105739593506,-7.020969867706299,6.467001438140869,145
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,1,assistant,-0.5239846706390381,-0.3710377812385559,2.266089916229248,-8.131767272949219,7.17385721206665,1983
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,user,-1.0549499988555908,-0.8920632004737854,2.667262077331543,-7.953400135040283,6.467001438140869,133
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,2,assistant,-0.4308970868587494,-0.34283024072647095,2.2762274742126465,-7.797230243682861,7.169858455657959,2097
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,user,-1.0974186658859253,-1.1894323825836182,2.5463802814483643,-7.554112911224365,6.494752407073975,141
tones_sarcastic_8turn,imp_money_16_to_57_three_ops,3,assistant,-0.642557680606842,-0.6244717240333557,2.159592628479004,-7.223247051239014,6.144984245300293,1697
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,user,-0.8770739436149597,-0.8694795966148376,2.7402215003967285,-7.957139492034912,5.854429244995117,162
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,0,assistant,-0.5212182998657227,-0.46624326705932617,2.21504282951355,-7.979369640350342,7.699676036834717,2334
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,user,-0.9915143251419067,-0.753607451915741,2.8722012042999268,-7.744683742523193,5.854429244995117,170
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,1,assistant,-0.163017138838768,-0.09164786338806152,2.319064140319824,-7.713649272918701,7.3861002922058105,2461
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,user,-0.8189762234687805,-0.7261254787445068,2.698124885559082,-6.780691623687744,5.854429244995117,166
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,2,assistant,-0.3616107106208801,-0.3005436062812805,2.346872091293335,-8.784528732299805,6.986044406890869,2021
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,user,-0.991675853729248,-0.7392975091934204,2.942941904067993,-8.575986862182617,5.854428768157959,158
tones_sarcastic_8turn,imp_dice_quadruple_sum17_prod120,3,assistant,-0.3347885310649872,-0.2786707580089569,2.2542192935943604,-7.002853870391846,7.950556755065918,3666
neutral_continuation_8turn,wildchat_4256,0,user,0.06325004994869232,0.08647102117538452,1.7425909042358398,-3.5845017433166504,3.3734381198883057,53
neutral_continuation_8turn,wildchat_4256,0,assistant,0.5354353785514832,0.4868415892124176,2.1156084537506104,-6.44669771194458,8.461813926696777,3456
neutral_continuation_8turn,wildchat_4256,1,user,0.19549031555652618,0.15587100386619568,1.6050684452056885,-3.2177815437316895,3.5403175354003906,55
neutral_continuation_8turn,wildchat_4256,1,assistant,0.37199681997299194,0.3806186318397522,2.1643946170806885,-7.909799098968506,9.32280158996582,3221
neutral_continuation_8turn,wildchat_4256,2,user,-0.12182760238647461,-0.5048069357872009,1.6371437311172485,-3.676710605621338,3.2210516929626465,53
neutral_continuation_8turn,wildchat_4256,2,assistant,0.6323662996292114,0.5724820494651794,1.972254991531372,-6.646172046661377,8.25080680847168,3482
neutral_continuation_8turn,wildchat_4256,3,user,-0.45096734166145325,-0.4369928240776062,2.104633092880249,-6.651970386505127,3.2034828662872314,54
neutral_continuation_8turn,wildchat_4256,3,assistant,0.6763360500335693,0.6359362602233887,2.0073604583740234,-7.0758490562438965,8.25019359588623,4007
neutral_continuation_8turn,wildchat_2204,0,user,-0.29329636693000793,-0.4889718294143677,1.44461190700531,-3.779268741607666,3.436760425567627,42
neutral_continuation_8turn,wildchat_2204,0,assistant,0.5523468852043152,0.448100745677948,2.310391664505005,-6.991652011871338,11.733254432678223,4028
neutral_continuation_8turn,wildchat_2204,1,user,-0.28304532170295715,-0.3212369382381439,1.460591197013855,-3.0713346004486084,3.7473878860473633,44
neutral_continuation_8turn,wildchat_2204,1,assistant,0.9112687706947327,0.825371503829956,2.433173894882202,-7.541894435882568,10.86584758758545,3135
neutral_continuation_8turn,wildchat_2204,2,user,0.14691317081451416,-0.10600060224533081,1.5272414684295654,-2.7793800830841064,3.4389214515686035,41
neutral_continuation_8turn,wildchat_2204,2,assistant,0.5729733109474182,0.39446353912353516,2.4093174934387207,-7.3860015869140625,11.43702220916748,3546
neutral_continuation_8turn,wildchat_2204,3,user,-0.3033565580844879,-0.5009471774101257,1.4329842329025269,-2.790442705154419,3.436760425567627,45
neutral_continuation_8turn,wildchat_2204,3,assistant,0.9566655158996582,0.8830394744873047,2.3568310737609863,-6.438820838928223,11.432242393493652,3817
neutral_continuation_8turn,wildchat_88,0,user,-0.4625752568244934,-0.43707528710365295,1.4465314149856567,-3.766815185546875,2.2371838092803955,26
neutral_continuation_8turn,wildchat_88,0,assistant,0.08664947003126144,0.008845508098602295,2.372312545776367,-7.164414405822754,11.572297096252441,3735
neutral_continuation_8turn,wildchat_88,1,user,-0.09371311962604523,0.030908048152923584,1.525831937789917,-3.6327223777770996,2.2371838092803955,29
neutral_continuation_8turn,wildchat_88,1,assistant,0.02302284725010395,0.07212483882904053,2.1456546783447266,-8.290548324584961,9.308000564575195,3675
neutral_continuation_8turn,wildchat_88,2,user,-0.7920334935188293,-0.762048065662384,1.3222187757492065,-3.837188243865967,2.2198233604431152,28
neutral_continuation_8turn,wildchat_88,2,assistant,0.34621310234069824,0.32846277952194214,2.2129030227661133,-7.564793109893799,9.550302505493164,4019
neutral_continuation_8turn,wildchat_88,3,user,-0.6443511843681335,-0.8976402282714844,1.5576093196868896,-4.290217399597168,2.2371838092803955,28
neutral_continuation_8turn,wildchat_88,3,assistant,0.2018129527568817,0.19522437453269958,2.1372408866882324,-7.4928297996521,7.525936603546143,3724
neutral_continuation_8turn,wildchat_91,0,user,0.1663585603237152,0.2394847273826599,1.9070217609405518,-4.334310531616211,4.384788513183594,114
neutral_continuation_8turn,wildchat_91,0,assistant,0.9212192893028259,0.8339608907699585,1.8722025156021118,-2.8613691329956055,7.2600321769714355,112
neutral_continuation_8turn,wildchat_91,1,user,0.1919492781162262,0.2690558135509491,1.8897650241851807,-4.334310531616211,4.384788513183594,114
neutral_continuation_8turn,wildchat_91,1,assistant,-0.014377626590430737,-0.07583123445510864,2.123669147491455,-5.503779411315918,7.2600321769714355,103
neutral_continuation_8turn,wildchat_91,2,user,0.1490112841129303,0.1579187512397766,1.9039273262023926,-4.4285969734191895,4.3800249099731445,113
neutral_continuation_8turn,wildchat_91,2,assistant,0.06589826196432114,0.037604719400405884,2.1758978366851807,-5.347038745880127,7.289699077606201,252
neutral_continuation_8turn,wildchat_91,3,user,0.11103673279285431,0.18918955326080322,1.910994052886963,-4.3317084312438965,4.397600173950195,115
neutral_continuation_8turn,wildchat_91,3,assistant,1.0481886863708496,0.8924786448478699,2.036675453186035,-5.204102993011475,7.294177055358887,167
neutral_continuation_8turn,wildchat_454,0,user,0.27865418791770935,0.03334289789199829,1.4261032342910767,-2.730905055999756,3.700500011444092,36
neutral_continuation_8turn,wildchat_454,0,assistant,0.7705103158950806,0.7041193842887878,2.212338924407959,-7.142068386077881,9.233833312988281,2726
neutral_continuation_8turn,wildchat_454,1,user,0.15297150611877441,-0.21146517992019653,1.3116350173950195,-2.730905055999756,3.700500011444092,37
neutral_continuation_8turn,wildchat_454,1,assistant,0.8788556456565857,0.7892075777053833,2.1091415882110596,-6.717435359954834,9.090106964111328,3786
neutral_continuation_8turn,wildchat_454,2,user,0.11246859282255173,-0.19620198011398315,1.445892095565796,-2.9747841358184814,3.6727702617645264,37
neutral_continuation_8turn,wildchat_454,2,assistant,1.0798276662826538,1.01580810546875,2.095895767211914,-5.866526126861572,9.057818412780762,3549
neutral_continuation_8turn,wildchat_454,3,user,0.08472950756549835,-0.2823207974433899,1.411770224571228,-2.753932476043701,3.6727702617645264,37
neutral_continuation_8turn,wildchat_454,3,assistant,0.8398978114128113,0.7445041537284851,2.124143123626709,-6.8506903648376465,9.286575317382812,3604
redacted_history_8turn,imp_countdown_156,0,user,-1.0262621641159058,-1.0759155750274658,2.0988924503326416,-5.943754196166992,4.959415912628174,147
redacted_history_8turn,imp_countdown_156,0,assistant,-1.6594600677490234,-1.5608220100402832,2.169314384460449,-9.988090515136719,7.467883586883545,4092
redacted_history_8turn,imp_countdown_156,1,user,-0.7700005769729614,-0.7036263346672058,1.9380393028259277,-5.196511268615723,4.959415912628174,143
redacted_history_8turn,imp_countdown_156,1,assistant,-1.686474084854126,-1.5797502994537354,2.205840587615967,-10.195291519165039,6.771122932434082,4092
redacted_history_8turn,imp_countdown_156,2,user,-1.113685131072998,-1.1147961616516113,2.0804107189178467,-6.475019454956055,4.959415912628174,158
redacted_history_8turn,imp_countdown_156,2,assistant,-1.7784501314163208,-1.6394503116607666,2.185507297515869,-10.129064559936523,6.771122932434082,4094
redacted_history_8turn,imp_countdown_156,3,user,-1.001969575881958,-0.9679669737815857,2.0984888076782227,-6.686845302581787,4.959415912628174,148
redacted_history_8turn,imp_countdown_156,3,assistant,-1.5484188795089722,-1.3785667419433594,2.174179792404175,-9.904230117797852,5.3415751457214355,4093
redacted_history_8turn,imp_fraction_1_6_to_2_3,0,user,-0.25546878576278687,-0.4213784337043762,2.095613479614258,-5.786320209503174,6.150301456451416,138
redacted_history_8turn,imp_fraction_1_6_to_2_3,0,assistant,-0.08064848184585571,0.07425999641418457,2.1972506046295166,-9.801522254943848,8.673487663269043,4094
redacted_history_8turn,imp_fraction_1_6_to_2_3,1,user,-0.6995241641998291,-0.7681971192359924,2.431407928466797,-6.684920787811279,6.150301456451416,159
redacted_history_8turn,imp_fraction_1_6_to_2_3,1,assistant,-0.054919932037591934,0.13483254611492157,2.2494099140167236,-10.292519569396973,7.983384132385254,4096
redacted_history_8turn,imp_fraction_1_6_to_2_3,2,user,-0.4575303792953491,-0.3285652995109558,2.272329807281494,-7.193408489227295,6.150301456451416,149
redacted_history_8turn,imp_fraction_1_6_to_2_3,2,assistant,0.10367947816848755,0.27519384026527405,2.1693413257598877,-10.568775177001953,8.235644340515137,4053
redacted_history_8turn,imp_fraction_1_6_to_2_3,3,user,-0.4998404085636139,-0.3932241201400757,2.356818199157715,-7.420315265655518,6.150301456451416,144
redacted_history_8turn,imp_fraction_1_6_to_2_3,3,assistant,-0.06211688742041588,0.104177325963974,2.196464776992798,-9.863160133361816,7.200935363769531,4093
redacted_history_8turn,imp_money_57_six_coins,0,user,-0.1734369695186615,-0.21218028664588928,2.106043577194214,-7.018432140350342,5.919657230377197,146
redacted_history_8turn,imp_money_57_six_coins,0,assistant,0.34897178411483765,0.3419730067253113,1.9691076278686523,-6.596423149108887,8.355818748474121,3136
redacted_history_8turn,imp_money_57_six_coins,1,user,-0.26699522137641907,-0.25451549887657166,2.106128215789795,-4.775517463684082,5.919657230377197,146
redacted_history_8turn,imp_money_57_six_coins,1,assistant,0.4856133759021759,0.5430461168289185,1.9912397861480713,-6.170868396759033,7.405428886413574,3328
redacted_history_8turn,imp_money_57_six_coins,2,user,-0.027274996042251587,-0.1279025673866272,2.0597808361053467,-4.732004642486572,5.919655799865723,145
redacted_history_8turn,imp_money_57_six_coins,2,assistant,0.4147248864173889,0.501760721206665,2.1183676719665527,-7.14230489730835,8.098057746887207,2743
redacted_history_8turn,imp_money_57_six_coins,3,user,-0.31015896797180176,-0.3240719437599182,2.126753091812134,-6.519475936889648,5.931969165802002,147
redacted_history_8turn,imp_money_57_six_coins,3,assistant,0.32300466299057007,0.38327863812446594,2.0118613243103027,-5.986298084259033,8.574041366577148,3489
redacted_history_8turn,imp_money_16_to_57_three_ops,0,user,-0.7870618104934692,-0.729347288608551,2.4973244667053223,-6.315783977508545,6.467000961303711,146
redacted_history_8turn,imp_money_16_to_57_three_ops,0,assistant,-0.3002866506576538,-0.17097467184066772,2.128044605255127,-8.661925315856934,6.716174602508545,4094
redacted_history_8turn,imp_money_16_to_57_three_ops,1,user,-0.5257853269577026,-0.4507905840873718,2.427671432495117,-7.630652904510498,6.467000961303711,136
redacted_history_8turn,imp_money_16_to_57_three_ops,1,assistant,-0.2861325144767761,-0.16150683164596558,2.0710325241088867,-8.510516166687012,6.582237243652344,4094
redacted_history_8turn,imp_money_16_to_57_three_ops,2,user,-0.6775884032249451,-0.5009471774101257,2.50449275970459,-8.349058151245117,6.467000961303711,141
redacted_history_8turn,imp_money_16_to_57_three_ops,2,assistant,-0.34958845376968384,-0.26087361574172974,2.1647300720214844,-8.901159286499023,7.6000494956970215,4095
redacted_history_8turn,imp_money_16_to_57_three_ops,3,user,-0.3834789991378784,-0.32319480180740356,2.480341672897339,-6.480288028717041,6.467000961303711,140
redacted_history_8turn,imp_money_16_to_57_three_ops,3,assistant,-0.18672017753124237,-0.07474136352539062,2.0683350563049316,-8.632730484008789,6.671834468841553,3990
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,0,user,0.006086887326091528,0.046184390783309937,2.2489304542541504,-6.3506059646606445,5.854428768157959,156
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,0,assistant,0.09733960032463074,0.09321120381355286,2.142810344696045,-8.987549781799316,7.9442291259765625,4096
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,1,user,-0.18942847847938538,-0.22094982862472534,2.3478901386260986,-6.3506059646606445,5.854428768157959,161
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,1,assistant,0.06073744595050812,0.11006760597229004,2.111116886138916,-6.998106002807617,8.914440155029297,4095
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,2,user,-0.23102550208568573,-0.20811372995376587,2.459873914718628,-6.895245552062988,5.854428768157959,160
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,2,assistant,0.11613275110721588,0.13679471611976624,2.146458387374878,-8.3633451461792,8.47744369506836,4092
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,3,user,-0.24657683074474335,-0.1815086305141449,2.3665075302124023,-6.3506059646606445,5.854428768157959,166
redacted_history_8turn,imp_dice_quadruple_sum17_prod120,3,assistant,0.15226517617702484,0.19605481624603271,2.0686450004577637,-6.8539652824401855,8.225424766540527,4094
